college_id,college_name,college_full_name,city,state,ownership,nirf_rank,college_type,accreditation,website,contact_email,contact_phone,established_year,campus_size_acres,total_seats,hostel_available,girls_hostel,boys_hostel,sports_facilities,library,placement_cell,international_tie_ups,stream,course,course_specialization,degree_type,duration_years,entrance_exam,cutoff_type,cutoff_value_general,cutoff_value_obc,cutoff_value_sc,cutoff_value_st,cutoff_value_pwd,min_12th_percent_general,min_12th_percent_obc,min_12th_percent_sc,min_12th_percent_st,subjects_required_12th,lateral_entry_available,fees_annual_inr,fees_total_inr,scholarship_available,scholarship_details,placement_avg_lpa,placement_highest_lpa,top_recruiters,course_seats,reservation_general_percent,reservation_obc_percent,reservation_sc_percent,reservation_st_percent,reservation_pwd_percent,reservation_ews_percent,application_mode,application_start_date,application_end_date,counselling_date,admission_date,document_checklist,admission_steps,eligibility,capitation_fee,management_quota_available,nri_quota_available,foreign_national_quota,news_updates,tier
435,"Saranathan College of Engineering, Tiruchirappalli","Saranathan College of Engineering, Tiruchirappalli",Tiruchirappalli,Tamil Nadu,Private,361,Engineering,NAAC B+,https://www.saranathancollegeofe.ac.in,admissions@saranathancolle.ac.in,044-26955386,1986,744,1062,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Engineering,B.Tech,Computer Science and Business System,UG,4,TNEA; TANCET,TNEA Rank,61576,42741,298099,144397,141237,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,111095,444380,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,6.7,10 LPA,"Zoho, Freshworks, Capgemini, Accenture, IBM",62,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,No,Yes,No,No,"Admissions open for 2026-27 batch at Saranathan College of Engineering, Tiruchirappalli",3
436,"Saranathan College of Engineering, Tiruchirappalli","Saranathan College of Engineering, Tiruchirappalli",Tiruchirappalli,Tamil Nadu,Private,361,Engineering,NAAC B+,https://www.saranathancollegeofe.ac.in,admissions@saranathancolle.ac.in,044-26885445,1986,794,2481,Yes,Yes,Yes,Yes,Yes,Yes,No,Engineering,B.Tech,Information Technology,UG,4,TNEA; TANCET,TNEA Rank,51485,37762,104159,274787,155546,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,111095,444380,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,6.7,10 LPA,"L&T, Bosch, Caterpillar, BHEL, Ford",59,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,No,Yes,No,No,"Admissions open for 2026-27 batch at Saranathan College of Engineering, Tiruchirappalli",3
437,"Sasurie College of Engineering, Tirupur","Sasurie College of Engineering, Tirupur",Tirupur,Tamil Nadu,Private,207,Engineering,NAAC B+,https://www.sasuriecollegeofengi.ac.in,admissions@sasuriecollegeo.ac.in,044-40797821,1993,166,1794,Yes,Yes,Yes,No,Yes,Yes,No,Engineering,B.Tech,Information Technology,UG,4,TNEA; TANCET,TNEA Rank,39123,42350,127177,128692,140713,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,90633,362532,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,7.0,9 LPA,"TCS, Infosys, Wipro, Cognizant, HCL",116,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,No,Yes,No,No,"Admissions open for 2026-27 batch at Sasurie College of Engineering, Tirupur",3
438,"Sasurie College of Engineering, Tirupur","Sasurie College of Engineering, Tirupur",Tirupur,Tamil Nadu,Private,207,Engineering,NAAC B+,https://www.sasuriecollegeofengi.ac.in,admissions@sasuriecollegeo.ac.in,044-46209489,1993,417,2155,Yes,Yes,Yes,No,Yes,Yes,No,Engineering,B.Tech,Artificial Intelligence and Data Science,UG,4,TNEA; TANCET,TNEA Rank,41230,109628,270478,124154,128992,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,90633,362532,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,7.0,9 LPA,"Tata Motors, Mahindra, TVS, Ashok Leyland",109,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,Yes,Yes,No,No,"Admissions open for 2026-27 batch at Sasurie College of Engineering, Tirupur",3
439,"Sengunthar Engineering College, Tiruchengode","Sengunthar Engineering College, Tiruchengode",Chennai,Tamil Nadu,Private,140,Engineering,NAAC B,https://www.senguntharengineerin.ac.in,admissions@senguntharengin.ac.in,044-20816583,1966,447,2321,Yes,Yes,Yes,No,Yes,Yes,Yes,Engineering,B.Tech,Information Technology,UG,4,Class 12,JEE Rank / Marks,14628,119984,135298,352908,273647,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,300000,1200000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,7.1,18 LPA,"L&T, Bosch, Caterpillar, BHEL, Ford",71,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,No,Yes,No,No,"Admissions open for 2026-27 batch at Sengunthar Engineering College, Tiruchengode",3
440,"Sengunthar Engineering College, Tiruchengode","Sengunthar Engineering College, Tiruchengode",Chennai,Tamil Nadu,Private,140,Engineering,NAAC B,https://www.senguntharengineerin.ac.in,admissions@senguntharengin.ac.in,044-47904367,1966,242,2384,Yes,Yes,Yes,No,Yes,Yes,No,Engineering,B.Tech,Pharmaceutical Technology,UG,4,Class 12,JEE Rank / Marks,44199,40589,190171,115037,386811,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,300000,1200000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,7.1,18 LPA,"Tata Motors, Mahindra, TVS, Ashok Leyland",117,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid Class 12 score required. Age limit: Max 25 years.,No,Yes,No,No,"Admissions open for 2026-27 batch at Sengunthar Engineering College, Tiruchengode",3
441,"Sethu Institute of Technology, Kariapatti","Sethu Institute of Technology, Kariapatti",Chennai,Tamil Nadu,Private,256,Engineering,NAAC B,https://www.sethuinstituteoftech.ac.in,admissions@sethuinstituteo.ac.in,044-45541877,2007,71,1272,No,No,No,No,Yes,Yes,Yes,Engineering,B.Tech,Information Technology,UG,4,TNEA; TANCET,TNEA Rank,45574,138281,213077,140946,321640,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,200000,800000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,3.2,11 LPA,"TCS, Infosys, Wipro, Cognizant, HCL",64,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,No,Yes,No,No,"Admissions open for 2026-27 batch at Sethu Institute of Technology, Kariapatti",3
442,"Sethu Institute of Technology, Kariapatti","Sethu Institute of Technology, Kariapatti",Chennai,Tamil Nadu,Private,256,Engineering,NAAC B,https://www.sethuinstituteoftech.ac.in,admissions@sethuinstituteo.ac.in,044-31752501,2007,176,1081,No,No,No,No,Yes,Yes,Yes,Engineering,B.Tech,Internet of Things,UG,4,TNEA; TANCET,TNEA Rank,34097,97139,92049,351529,142155,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,200000,800000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,3.2,11 LPA,"TCS, Infosys, Wipro, Cognizant, HCL",38,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,No,Yes,No,No,"Admissions open for 2026-27 batch at Sethu Institute of Technology, Kariapatti",3
443,"Sethu Institute of Technology, Kariapatti","Sethu Institute of Technology, Kariapatti",Chennai,Tamil Nadu,Private,256,Engineering,NAAC B,https://www.sethuinstituteoftech.ac.in,admissions@sethuinstituteo.ac.in,044-26332543,2007,265,2225,No,No,No,No,Yes,Yes,Yes,Engineering,B.Tech,Artificial Intelligence and Machine Learning,UG,4,TNEA; TANCET,TNEA Rank,63260,43892,219098,161592,258459,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,200000,800000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,3.2,11 LPA,"L&T, Bosch, Caterpillar, BHEL, Ford",50,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,Yes,Yes,No,No,"Admissions open for 2026-27 batch at Sethu Institute of Technology, Kariapatti",3
444,"Sethu Institute of Technology, Kariapatti","Sethu Institute of Technology, Kariapatti",Chennai,Tamil Nadu,Private,256,Engineering,NAAC B,https://www.sethuinstituteoftech.ac.in,admissions@sethuinstituteo.ac.in,044-20037205,2007,166,2371,No,No,No,No,Yes,Yes,No,Engineering,B.Tech,Computer Science and Business System,UG,4,TNEA; TANCET,TNEA Rank,78171,126981,266883,300637,301579,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,200000,800000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,3.2,11 LPA,"TCS, Infosys, Wipro, Cognizant, HCL",82,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,Yes,Yes,No,No,"Admissions open for 2026-27 batch at Sethu Institute of Technology, Kariapatti",3
445,"Sethu Institute of Technology, Kariapatti","Sethu Institute of Technology, Kariapatti",Chennai,Tamil Nadu,Private,256,Engineering,NAAC B,https://www.sethuinstituteoftech.ac.in,admissions@sethuinstituteo.ac.in,044-30704511,2007,507,903,No,No,No,No,Yes,Yes,No,Engineering,B.Tech,Artificial Intelligence and Data Science,UG,4,TNEA; TANCET,TNEA Rank,54202,70780,158421,211230,340410,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,200000,800000,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,3.2,11 LPA,"Zoho, Freshworks, Capgemini, Accenture, IBM",53,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,No,Yes,No,No,"Admissions open for 2026-27 batch at Sethu Institute of Technology, Kariapatti",3
446,"Shree Venkateshwara Hi-Tech Engineering College, Erode","Shree Venkateshwara Hi-Tech Engineering College, Erode",Erode,Tamil Nadu,Private,244,Engineering,NAAC B+,https://www.shreevenkateshwarahi.ac.in,admissions@shreevenkateshw.ac.in,044-26109365,2004,451,2485,Yes,Yes,Yes,No,Yes,Yes,Yes,Engineering,B.Tech,Biotechnology,UG,4,TNEA; TANCET,TNEA Rank,35528,117732,108389,118996,227081,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,154102,616408,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,6.6,11 LPA,"TCS, Wipro, Infosys, Accenture, Tech Mahindra",47,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,No,Yes,No,No,"Admissions open for 2026-27 batch at Shree Venkateshwara Hi-Tech Engineering College, Erode",3
447,"Shree Venkateshwara Hi-Tech Engineering College, Erode","Shree Venkateshwara Hi-Tech Engineering College, Erode",Erode,Tamil Nadu,Private,244,Engineering,NAAC B+,https://www.shreevenkateshwarahi.ac.in,admissions@shreevenkateshw.ac.in,044-47975231,2004,148,1203,Yes,Yes,Yes,No,Yes,Yes,Yes,Engineering,B.Tech,Information Technology,UG,4,TNEA; TANCET,TNEA Rank,74373,95607,251632,254556,293405,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",No,154102,616408,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,6.6,11 LPA,"Amazon, Google, Microsoft, Flipkart, Ola",111,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,No,Yes,No,No,"Admissions open for 2026-27 batch at Shree Venkateshwara Hi-Tech Engineering College, Erode",3
448,"Shree Venkateshwara Hi-Tech Engineering College, Erode","Shree Venkateshwara Hi-Tech Engineering College, Erode",Erode,Tamil Nadu,Private,244,Engineering,NAAC B+,https://www.shreevenkateshwarahi.ac.in,admissions@shreevenkateshw.ac.in,044-45010140,2004,786,1817,Yes,Yes,Yes,No,Yes,Yes,No,Engineering,B.Tech,Pharmaceutical Engineering,UG,4,TNEA; TANCET,TNEA Rank,74473,30826,220992,225789,156809,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,154102,616408,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,6.6,11 LPA,"TCS, Wipro, Infosys, Accenture, Tech Mahindra",55,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,No,Yes,No,No,"Admissions open for 2026-27 batch at Shree Venkateshwara Hi-Tech Engineering College, Erode",3
449,"Shree Venkateshwara Hi-Tech Engineering College, Erode","Shree Venkateshwara Hi-Tech Engineering College, Erode",Erode,Tamil Nadu,Private,244,Engineering,NAAC B+,https://www.shreevenkateshwarahi.ac.in,admissions@shreevenkateshw.ac.in,044-24443780,2004,647,1559,Yes,Yes,Yes,No,Yes,Yes,No,Engineering,B.Tech,Biomedical Engineering,UG,4,TNEA; TANCET,TNEA Rank,23018,113049,245688,348151,389499,55,55,50,50,"Physics, Chemistry, Mathematics (PCM)",Yes,154102,616408,Yes,TN Govt BC/MBC/SC/ST fee concession; Merit scholarship; NSP scholarship; Minority scholarship,6.6,11 LPA,"TCS, Wipro, Infosys, Accenture, Tech Mahindra",55,50,27,15,7.5,3,10,Online/Offline via Institution,2026-02-01,2026-06-15,2026-07-01,2026-07-25,10th Marksheet; 12th Marksheet; Transfer Certificate; Conduct Certificate; Community Certificate; Aadhar Card; Passport Size Photos; Income Certificate; First Graduate Certificate (if applicable); Nativity/Domicile Certificate,1. Get TNEA rank/score; 2. Visit college website or office; 3. Fill application form; 4. Submit documents; 5. Attend counselling; 6. Pay fees; 7. Complete admission formalities,Passed 12th Std with PCM. Min 55% marks. Valid TNEA score required. Age limit: Max 25 years.,No,Yes,No,No,"Admissions open for 2026-27 batch at Shree Venkateshwara Hi-Tech Engineering College, Erode",3
